SYMBOL,EXPIRY_DT,TRADE_DATE,OPEN,HIGH,LOW,CMP,CASH_CHG,INDX_GRP,INDX_WTG,PUT_INT,CALL_INT,COMB_INT,CALL_LOW,CALL_HIGH,PUT_HIGH,PUT_LOW,UNUSED_PC,UNUSED_PC_REV,TREND_PRICE1,TREND_PRICE2,CALL_OI,PUT_OI,CALL_DIFF,PUT_DIFF,COMB_DIFF
AARTIIND,2025-07-31,2025-06-06,481.95,483.4,476.1,0,0,,0,0,0,0,0,0,0,0,0.47,2.13,502.35,519.86,104675,144425,496.08,451.14,495.41
AARTIIND,2025-07-31,2025-06-09,479.75,486.9,478.35,0,0,,0,0,0,0,0,0,0,0,0.42,2.41,502.14,520.3,109975,147075,486.28,446.3,485.51
AARTIIND,2025-07-31,2025-06-10,486.0,492.4,480.65,481.5,-2,,0,436.46,516.47,496.15,498.29,531.43,452.47,431.47,0.75,1.34,499.98,502.78,192125,249100,492.69,445.98,491.15
AARTIIND,2025-07-31,2025-06-11,485.0,489.9,473.3,478.75,-3,,0,436.95,522.5,496.34,498.16,530.8,452.45,426.19,0.88,1.13,500.11,501.83,237175,284875,498.03,445.89,496.34
AARTIIND,2025-07-31,2025-06-12,479.75,482.9,468.0,468.95,-10,,0,434.38,521.05,496.38,498.19,530.96,447.4,423.97,1.53,0.65,498.42,496.35,247775,374975,493.16,445.53,491.38
AARTIIND,2025-07-31,2025-06-13,464.0,467.8,457.5,462.3,-7,,0,435.2,515.29,495.54,498.33,531.28,447.37,434.17,2.06,0.49,496.67,448.58,274275,385575,492.32,445.46,490.54
ABB,2025-06-26,2025-05-30,6080.0,6118.0,5945.5,5959,-87,,0,5734.06,6114.02,5924.35,5932.42,6420.22,6019.67,5430.55,0.73,1.37,5949.87,6031.88,494250,383000,6538.3,0,5924.35
ABB,2025-06-26,2025-06-02,5960.0,5990.5,5891.0,5960.5,2,,0,5729.74,6112.07,5925.02,5932.15,6420.78,6020.19,5430.57,0.74,1.36,6002.51,6033.41,519375,401750,6532.8,0,5925.02
ABB,2025-06-26,2025-06-03,5974.5,6080.0,5966.0,5984,24,,0,5802.28,6129.93,5933.03,5931.04,6420.15,6019.44,5428.85,0.72,1.39,6002.84,6033.44,596250,453625,6611.41,0,5933.03
ABB,2025-06-26,2025-06-04,6009.0,6050.0,5970.0,6035,51,,0,5748.95,6132.38,5932.57,5930.89,6420.49,6019.39,5428.78,0.62,1.61,6004.76,6046.49,611375,453875,6600.86,0,5932.57
ABB,2025-06-26,2025-06-05,6041.0,6080.0,6010.0,6045,10,,0,5808.99,6138.92,5937.03,5930.39,6521.26,6018.87,5530.42,0.61,1.63,6004.95,6048.26,613250,450750,6605.99,0,5937.03
ABB,2025-06-26,2025-06-06,6069.5,6175.5,6026.5,6045.5,1,,0,5909.68,6200.37,6009.8,5928.72,6419.74,6122.74,5528.92,0.66,1.51,6030.18,6129.45,796875,548250,6620.91,0,6009.8
ABB,2025-06-26,2025-06-09,6093.5,6240.5,6071.0,6224,179,,0,5918.75,6241.6,6028.83,6031.23,6519.86,6121.66,5528.47,0.4,2.48,6032.48,6243.87,730125,588000,0,0,6028.83
ABB,2025-06-26,2025-06-10,6260.0,6260.0,6160.0,6167,-57,,0,5931.7,6308.24,6038.72,6029.72,6518.83,6120.64,5528.01,0.5,2.01,6038.98,6221.02,810125,616125,0,0,6038.72
ABB,2025-06-26,2025-06-11,6190.0,6195.0,6034.0,6080,-87,,0,5928.03,6243.08,6035.03,6029.75,6520.12,6121.03,5528.03,0.7,1.42,6037.45,6124.49,897875,657625,0,0,6035.03
ABB,2025-06-26,2025-06-12,6079.0,6099.0,5975.0,6020,-60,,0,5915.43,6238.47,6027.77,6029.97,6520.68,6121.87,5528.1,1.05,0.95,6041.4,6036.51,961250,673125,0,0,6027.77
ABB,2025-06-26,2025-06-13,5890.0,6017.5,5885.0,6001,-19,,0,5907.9,6231.27,6023.29,6030.23,6521.24,6122.05,5528.31,1.1,0.91,6048.56,6039.96,962125,654750,0,0,6023.29
ABB,2025-07-31,2025-05-30,6080.0,6118.0,5945.5,5959,-87,,0,5545,6600,6500,6550,6550,6018.33,5433.93,10.66,0.09,5916.62,5411.44,375,2375,0,5625,6200
ABB,2025-07-31,2025-06-02,5960.0,5990.5,5891.0,5960.5,2,,0,5545,6600,6500,6550,6550,6018.33,5433.93,10.66,0.09,5916.62,5411.44,375,2375,0,5625,6500
ABB,2025-07-31,2025-06-03,5974.5,6080.0,5966.0,5984,24,,0,5540,6600,6500,6550,6550,5913.33,5434.62,9.69,0.1,5909.85,5411.44,375,2250,0,5730,6100
ABB,2025-07-31,2025-06-04,6009.0,6050.0,5970.0,6035,51,,0,5904.17,6600,6500,6550,6550,6016.18,5431.94,12.02,0.08,5922.94,5411.44,375,2875,5600,6200,6200
ABB,2025-07-31,2025-06-05,6041.0,6080.0,6010.0,6045,10,,0,5700,6516.67,6040,6033.33,6614.29,6050,5433.33,4.15,0.24,5925.05,5428.67,625,2500,6400,6611.11,6040
ABB,2025-07-31,2025-06-06,6069.5,6175.5,6026.5,6045.5,1,,0,5825,6200,6035.71,6030.56,6550,6017.14,5431.94,1.56,0.64,6006.98,5917,1500,2875,6016.67,6109.09,6035.71
ABB,2025-07-31,2025-06-09,6093.5,6240.5,6071.0,6224,179,,0,5907.14,6234.62,6040.63,6135.48,6518.06,6015.79,5536.36,0.67,1.49,6109.86,6216.66,3250,3250,6025,6207.14,6040.63
ABB,2025-07-31,2025-06-10,6260.0,6260.0,6160.0,6167,-57,,0,5920,6246.15,6043.18,6133.78,6516.67,6013.64,5532.35,0.8,1.25,6100.52,6205.7,3625,4000,6025,7005,6043.18
ABB,2025-07-31,2025-06-11,6190.0,6195.0,6034.0,6080,-87,,0,5935.85,6200,6037.88,6150,6150,6009.04,5826.54,0.59,1.69,6108.77,6214.45,12000,8500,6011.54,6205.66,6037.88
ABB,2025-07-31,2025-06-12,6079.0,6099.0,5975.0,6020,-60,,0,5940.97,6149.38,6037.78,6150.63,6200.74,6006.63,5964.13,0.95,1.05,6038.4,6102.26,13750,11125,6027.78,6309.72,6037.78
ABB,2025-07-31,2025-06-13,5890.0,6017.5,5885.0,6001,-19,,0,5937.35,6134.23,6013.13,6033.26,6210.54,6008.54,5826.34,0.55,1.82,6033.21,6201.12,26500,13750,6233.33,0,6013.13
ABB,2025-08-28,2025-05-30,6080.0,6118.0,5945.5,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
ABB,2025-08-28,2025-06-02,5960.0,5990.5,5891.0,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
ABB,2025-08-28,2025-06-03,5974.5,6080.0,5966.0,0,0,,0,0,0,0,0,0,0,0,0,0,6800,6800,0,0,0,0,0
ABB,2025-08-28,2025-06-04,6009.0,6050.0,5970.0,0,0,,0,0,0,0,0,0,0,0,0,0,6000,5800,0,0,0,0,0
ABB,2025-08-28,2025-06-05,6041.0,6080.0,6010.0,0,0,,0,0,0,0,0,0,0,0,0,0,6000,5800,0,0,0,0,0
ABB,2025-08-28,2025-06-06,6069.5,6175.5,6026.5,0,0,,0,0,0,0,0,0,0,0,0,0,6000,5800,0,0,0,0,0
ABB,2025-08-28,2025-06-09,6093.5,6240.5,6071.0,0,0,,0,0,0,0,0,0,0,0,0,0,6000,5800,0,0,0,0,0
ABB,2025-08-28,2025-06-10,6260.0,6260.0,6160.0,0,0,,0,0,0,0,0,0,0,0,0,0,6023.81,5800,0,0,0,0,0
ABB,2025-08-28,2025-06-11,6190.0,6195.0,6034.0,0,0,,0,0,0,0,0,0,0,0,0,0,5846.67,5600,0,0,0,0,0
ABB,2025-08-28,2025-06-12,6079.0,6099.0,5975.0,0,0,,0,0,0,0,0,0,0,0,0,0,5846.79,5600,0,0,0,0,0
ABB,2025-08-28,2025-06-13,5890.0,6017.5,5885.0,0,0,,0,0,0,0,0,0,0,0,0,0,5846.79,5600,0,0,0,0,0
ABCAPITAL,2025-06-26,2025-05-30,221.2,223.9,219.1,222,0,,0,207.89,228.75,218.54,221.49,236.15,218.64,193.79,0.41,2.43,221.4,228.09,0,0,0,0,0
ABCAPITAL,2025-06-26,2025-06-02,222.0,225.39,218.44,224.6,3,,0,207.81,228.87,219.14,221.43,238.62,218.63,196.58,0.32,3.14,222.86,230.96,8429400,6882300,229.8,196.43,219.14
ABCAPITAL,2025-06-26,2025-06-03,224.6,227.8,221.72,222.69,-2,,0,208.49,229.7,220.63,221.37,238.57,221.15,196.54,0.54,1.84,222.99,227.07,7730100,7376400,233.86,206.89,220.63
ABCAPITAL,2025-06-26,2025-06-04,223.75,225.71,221.1,224.92,2,,0,209.18,230.1,221.93,221.35,238.53,221.14,196.52,0.44,2.27,224.06,229.94,8226900,7946100,237.82,207.07,221.93
ABCAPITAL,2025-06-26,2025-06-05,224.1,226.2,222.46,224.75,0,,0,209.58,229.88,222.28,223.97,238.55,223.67,196.5,0.48,2.1,224.26,229.1,8650800,7913700,237.6,201.25,222.28
ABCAPITAL,2025-06-26,2025-06-06,225.11,233.96,223.22,232.7,8,,0,210.96,234.66,223.92,223.88,240.93,226.15,196.47,0.24,4.22,225.73,237.01,8974800,8086500,0,0,223.92
ABCAPITAL,2025-06-26,2025-06-09,235.0,243.29,235.0,239.8,7,,0,219.26,240.96,230.23,228.84,248.54,233.66,201.4,0.2,5.01,230.68,243.89,12889800,10419300,252.01,0,230.23
ABCAPITAL,2025-06-26,2025-06-10,241.75,246.85,240.5,243,3,,0,221.49,243.87,233.19,228.82,251,236.12,201.41,0.2,5.04,231.86,246.6,14917500,12266100,257.27,0,233.19
ABCAPITAL,2025-06-26,2025-06-11,246.0,251.0,244.52,246.22,3,,0,225.48,246.1,236.91,231.31,256.17,241.15,201.38,0.19,5.31,234.84,249.8,15444000,13913100,0,0,236.91
ABCAPITAL,2025-06-26,2025-06-12,246.25,250.98,241.7,242,-4,,0,225.73,247.64,237.01,231.3,258.61,241.15,201.38,0.32,3.08,234.01,245.56,15978600,13567500,265.59,0,237.01
ABCAPITAL,2025-06-26,2025-06-13,236.0,241.67,236.0,240.6,-1,,0,225.31,246.47,235.84,231.3,256.14,238.65,201.39,0.39,2.57,234.59,244.32,16389000,12339000,258.96,0,235.84
ABCAPITAL,2025-07-31,2025-05-30,221.2,223.9,219.1,222,0,,0,201.68,200,221.25,197.5,197.5,205.65,204.86,11.85,0.08,201.87,195.74,0,0,0,0,0
ABCAPITAL,2025-07-31,2025-06-02,222.0,225.39,218.44,0,0,,0,0,0,0,0,0,0,0,12.67,0.08,202.07,0,3100,179800,0,0,214.38
ABCAPITAL,2025-07-31,2025-06-03,224.6,227.8,221.72,222.69,-2,,0,201.77,237.5,221.25,219.17,242.5,205.63,204.24,4.05,0.25,205.38,0,18600,195300,250,212.5,221.25
ABCAPITAL,2025-07-31,2025-06-04,223.75,225.71,221.1,224.92,2,,0,201.74,230,221.25,221.56,240,205.65,204.43,2.71,0.37,206.07,200.56,27900,198400,235,215,221.25
ABCAPITAL,2025-07-31,2025-06-05,224.1,226.2,222.46,224.75,0,,0,201.69,239.21,220.71,228.79,240.48,205.69,204.76,1.16,0.86,218.31,209.91,89900,210800,237.76,207.58,220.71
ABCAPITAL,2025-07-31,2025-06-06,225.11,233.96,223.22,232.7,8,,0,202,241.84,222.29,239.26,245.45,218.61,203.33,0.45,2.22,238.3,241.77,226300,238700,235.37,231.88,222.29
ABCAPITAL,2025-07-31,2025-06-09,235.0,243.29,235.0,239.8,7,,0,218.88,241.69,237.54,239.28,250.95,228.49,201.64,0.45,2.25,239.26,241.9,350300,421600,238.39,241.61,237.54
ABCAPITAL,2025-07-31,2025-06-10,241.75,246.85,240.5,243,3,,0,219.8,248.75,238.03,239.05,258.51,231.04,213.88,0.36,2.75,240.34,250.29,499100,629300,236.89,234.15,235.53
ABCAPITAL,2025-07-31,2025-06-11,246.0,251.0,244.52,246.22,3,,0,227.58,249.63,238.95,241.63,260.93,230.82,216.36,0.47,2.11,240.44,245.53,601400,967200,245.75,238.6,238.95
ABCAPITAL,2025-07-31,2025-06-12,246.25,250.98,241.7,242,-4,,0,228.76,250.42,240.23,241.53,260.99,230.62,219.01,0.75,1.34,240.05,241.28,700600,1181100,252.67,233.52,240.23
ABCAPITAL,2025-07-31,2025-06-13,236.0,241.67,236.0,240.6,-1,,0,228.4,250.04,239.41,241.56,261.05,230.7,219.06,0.96,1.04,239.2,239.8,821500,1233800,248.98,233.6,239.41
ABCAPITAL,2025-08-28,2025-05-30,221.2,223.9,219.1,0,0,,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,0,0
ABCAPITAL,2025-08-28,2025-06-02,222.0,225.39,218.44,0,0,,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,0,0
ABCAPITAL,2025-08-28,2025-06-03,224.6,227.8,221.72,0,0,,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,0,0
ABCAPITAL,2025-08-28,2025-06-04,223.75,225.71,221.1,0,0,,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,0,0
ABCAPITAL,2025-08-28,2025-06-05,224.1,226.2,222.46,0,0,,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,0
ABCAPITAL,2025-08-28,2025-06-06,225.11,233.96,223.22,0,0,,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,0
ABCAPITAL,2025-08-28,2025-06-09,235.0,243.29,235.0,0,0,,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,0
ABCAPITAL,2025-08-28,2025-06-10,241.75,246.85,240.5,0,0,,0,0,0,0,0,0,0,0,0,0,260,260,0,0,0,0,0
ABCAPITAL,2025-08-28,2025-06-11,246.0,251.0,244.52,0,0,,0,0,0,0,0,0,0,0,0,0,260,260,0,0,0,0,0
ABCAPITAL,2025-08-28,2025-06-12,246.25,250.98,241.7,0,0,,0,0,0,0,0,0,0,0,0,0,270,270,0,0,0,0,0
ABCAPITAL,2025-08-28,2025-06-13,236.0,241.67,236.0,0,0,,0,0,0,0,0,0,0,0,0,0,270,270,0,0,0,0,0
ABFRL,2025-06-26,2025-05-30,87.9,88.1,85.5,85.85,-2,,0,81.8,95.55,85.62,86.53,100.86,85.48,76.64,0.58,1.73,87.29,91.34,15893800,4279600,86.68,82.25,85.62
ABFRL,2025-06-26,2025-06-02,86.0,87.8,85.45,87.55,2,,0,81.64,95.8,85.65,91.98,100.8,85.57,76.68,0.41,2.47,87.42,92.15,15555800,4529200,87.02,82.2,85.65
ABFRL,2025-06-26,2025-06-03,87.8,88.04,85.85,86,-2,,0,81.7,95.66,85.54,86.53,100.82,85.55,76.67,0.68,1.47,87.16,90.89,16354000,4898400,87.42,0,85.54
ABFRL,2025-06-26,2025-06-04,81.7,81.7,73.1,77.08,-9,,0,72.37,85.27,76.19,76.58,96.07,81.06,72.65,1.2,0.83,80.45,80.26,55091400,27001000,0,0,76.19
ABFRL,2025-06-26,2025-06-05,77.3,77.5,76.1,77.1,0,,0,72.35,85.44,76.21,76.57,96.06,81.06,72.67,1.4,0.71,80.82,77.47,48022000,23472800,0,0,76.21
ABFRL,2025-06-26,2025-06-06,77.38,78.19,76.3,77.74,1,,0,72.43,85.65,76.28,76.55,96.04,81.05,72.58,1.28,0.78,80.95,80.36,44540600,21868600,0,0,76.28
ABFRL,2025-06-26,2025-06-09,78.25,78.29,77.01,77.33,0,,0,72.46,85.7,76.3,76.55,96.04,81.05,72.54,1.49,0.67,81.24,77.43,43422600,21307000,0,0,76.3
ABFRL,2025-06-26,2025-06-10,77.5,77.74,76.5,76.6,-1,,0,75.03,85.73,76.33,76.54,96.04,81.04,72.48,2.19,0.46,81.71,76.48,41730000,20451600,0,0,76.33
ABFRL,2025-06-26,2025-06-11,76.66,78.2,76.66,77.26,1,,0,75.05,85.78,76.35,76.53,96.04,81.02,72.46,1.97,0.51,81.85,76.98,39527800,19227000,0,0,76.35
ABFRL,2025-06-26,2025-06-12,77.5,77.59,74.8,74.98,-2,,0,75.2,85.8,76.41,76.53,96.03,81.01,72.34,3.74,0.27,81.95,75.43,36966800,18119400,0,0,76.41
ABFRL,2025-06-26,2025-06-13,73.5,74.56,70.55,74.41,-1,,0,75.18,85.86,76.43,76.53,96.03,81.01,72.36,6.01,0.17,82.09,71.77,35796800,17661800,0,0,76.43
ABFRL,2025-07-31,2025-05-30,87.9,88.1,85.5,0,0,,0,0,0,0,0,0,0,0,0,0,80,75,0,0,0,0,0
ABFRL,2025-07-31,2025-06-02,86.0,87.8,85.45,0,0,,0,0,0,0,0,0,0,0,0,0,80,75,0,0,0,0,0
ABFRL,2025-07-31,2025-06-03,87.8,88.04,85.85,0,0,,0,0,0,0,0,0,0,0,0,0,80,75,0,0,0,0,0
ABFRL,2025-07-31,2025-06-04,81.7,81.7,73.1,77.08,-9,,0,75.05,80.96,75.41,76.92,85.88,80.96,66.49,0.37,2.71,76.8,81.66,1237600,455000,77.08,0,75.41
ABFRL,2025-07-31,2025-06-05,77.3,77.5,76.1,77.1,0,,0,75.12,80.98,75.42,76.91,85.87,80.95,66.48,0.5,2.02,76.47,81.01,1224600,447200,77.12,0,75.42
ABFRL,2025-07-31,2025-06-06,77.38,78.19,76.3,77.74,1,,0,75.19,80.97,75.41,76.91,85.87,80.95,66.47,0.42,2.4,76.59,81.42,1214200,434200,77.12,0,75.41
ABFRL,2025-07-31,2025-06-09,78.25,78.29,77.01,77.33,0,,0,75.19,80.99,75.42,76.91,85.86,80.95,66.47,0.46,2.16,76.47,81.17,1201200,434200,77.17,0,75.42
ABFRL,2025-07-31,2025-06-10,77.5,77.74,76.5,76.6,-1,,0,75.17,80.89,75.41,76.95,85.89,80.95,66.47,0.53,1.9,76.15,80.57,1157000,431600,77.17,0,75.41
ABFRL,2025-07-31,2025-06-11,76.66,78.2,76.66,77.26,1,,0,75.17,80.9,75.41,76.95,85.89,80.95,66.47,0.51,1.94,76.11,80.61,1151800,426400,77.16,0,75.41
ABFRL,2025-07-31,2025-06-12,77.5,77.59,74.8,74.98,-2,,0,75.17,80.9,75.41,76.95,85.89,80.95,66.47,0.55,1.82,76.03,80.38,1144000,426400,77.36,0,75.41
ABFRL,2025-07-31,2025-06-13,73.5,74.56,70.55,74.41,-1,,0,75.19,80.9,75.4,76.95,85.89,80.95,66.47,0.59,1.7,76,80.18,1144000,421200,77.32,0,75.4
ABFRL,2025-08-28,2025-05-30,87.9,88.1,85.5,0,0,,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0
ABFRL,2025-08-28,2025-06-02,86.0,87.8,85.45,0,0,,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0
ABFRL,2025-08-28,2025-06-03,87.8,88.04,85.85,0,0,,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0
ABFRL,2025-08-28,2025-06-04,81.7,81.7,73.1,0,0,,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0
ABFRL,2025-08-28,2025-06-05,77.3,77.5,76.1,0,0,,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0
ABFRL,2025-08-28,2025-06-06,77.38,78.19,76.3,0,0,,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0
ABFRL,2025-08-28,2025-06-09,78.25,78.29,77.01,0,0,,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0
ABFRL,2025-08-28,2025-06-10,77.5,77.74,76.5,0,0,,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0
ABFRL,2025-08-28,2025-06-11,76.66,78.2,76.66,0,0,,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0
ABFRL,2025-08-28,2025-06-12,77.5,77.59,74.8,0,0,,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0
ABFRL,2025-08-28,2025-06-13,73.5,74.56,70.55,0,0,,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0
ACC,2025-06-26,2025-05-30,1917.0,1921.9,1873.0,1877.4,-40,,0,1909.84,1992.65,1935.56,1931.5,2069.93,2008.9,1810.93,3.59,0.28,1999.16,1904.69,1808700,1277700,0,0,1935.56
ACC,2025-06-26,2025-06-02,1893.9,1893.9,1862.4,1887.9,11,,0,1903.32,1992.03,1931.44,1911.18,2049.34,1988.77,1811.07,3.04,0.33,1997.91,1910.93,2023200,1383900,0,0,1931.42
ACC,2025-06-26,2025-06-03,1890.0,1895.7,1870.7,1878.2,-10,,0,1897.15,1989.46,1925.47,1911.31,2049.43,1988.91,1811.39,3.35,0.3,1996.43,1902.49,2157300,1471800,0,0,1925.45
ACC,2025-06-26,2025-06-04,1882.7,1884.7,1860.4,1875,-3,,0,1894.49,1985.59,1921.04,1911.49,2029.7,1988.97,1811.4,3.26,0.31,1996.23,1903.55,2214600,1521000,0,0,1921.02
ACC,2025-06-26,2025-06-05,1880.8,1894.8,1877.0,1887.3,12,,0,1893.33,1983.31,1916.42,1911.66,2006.43,1989,1811.36,2.83,0.35,1995.64,1909.82,2314200,1537500,0,0,1916.41
ACC,2025-06-26,2025-06-06,1896.9,1913.0,1884.9,1907,20,,0,1892.14,1981.21,1915.63,1911.81,2006.74,1989.08,1811.59,1.98,0.51,1988.74,1923.11,2357700,1616400,0,0,1915.61
ACC,2025-06-26,2025-06-09,1905.5,1916.5,1900.0,1905,-2,,0,1892.14,1983.39,1916.52,1911.57,2006.49,1989.07,1811.57,2.06,0.49,1992.69,1926.18,2475600,1612800,0,0,1916.5
ACC,2025-06-26,2025-06-10,1916.0,1927.0,1904.1,1912,7,,0,1893.97,1984.72,1918.96,1911.35,2006.3,1969.72,1811.34,1.79,0.56,1987.9,1934.71,2652900,1794000,0,0,1918.95
ACC,2025-06-26,2025-06-11,1920.0,1925.0,1893.0,1907.8,-4,,0,1894.35,1984.88,1917.49,1911.4,2006.29,1969.74,1811.34,2.13,0.47,1988.59,1920.19,2947800,1882800,0,0,1917.48
ACC,2025-06-26,2025-06-12,1909.7,1912.0,1860.1,1864,-44,,0,1891.57,1982,1911.71,1911.57,2006.63,1969.74,1811.4,4.7,0.21,1986.05,1884.08,3315600,1886700,2166.7,0,1911.7
ACC,2025-06-26,2025-06-13,1855.0,1856.1,1829.0,1849,-15,,0,1888.31,1981.21,1906.61,1911.81,2006.64,1969.74,1791.24,5.8,0.17,1989.74,1880.64,3437700,1887300,2098.71,0,1906.6
ACC,2025-07-31,2025-05-30,1917.0,1921.9,1873.0,0,0,,0,0,0,0,0,0,0,0,0,0,1802.42,0,0,0,0,0,0
ACC,2025-07-31,2025-06-02,1893.9,1893.9,1862.4,1887.9,11,,0,1792.94,1900,1890,1900,1900,1804.14,1691.02,7.64,0.13,1805.51,1781.55,900,15000,0,1600,1870
ACC,2025-07-31,2025-06-03,1890.0,1895.7,1870.7,1878.2,-10,,0,1794.29,1900,1890,1900,1900,1803.64,1813.33,9.27,0.11,1804.53,1781.12,900,17400,0,0,1890
ACC,2025-07-31,2025-06-04,1882.7,1884.7,1860.4,1875,-3,,0,1797.39,1900,1894.29,1900,1900,1802.07,1803.53,5.13,0.19,1810.43,1783.88,1800,18600,0,0,1874.29
ACC,2025-07-31,2025-06-05,1880.8,1894.8,1877.0,1887.3,12,,0,1811.43,1900,1910.87,1900,1900,1907.5,1794.67,3.33,0.3,1893.68,1798.5,6600,35100,0,0,1910.87
ACC,2025-07-31,2025-06-06,1896.9,1913.0,1884.9,1907,20,,0,1811.58,1901.54,1910.2,1898.67,1898.18,1907.51,1794.63,2.29,0.44,1895.16,1883.74,8400,39000,0,0,1910.2
ACC,2025-07-31,2025-06-09,1905.5,1916.5,1900.0,1905,-2,,0,1812.57,1901.88,1909.67,1898.42,1897.69,1907.58,1794.43,2.18,0.46,1894.91,1883.76,10500,46800,0,0,1909.67
ACC,2025-07-31,2025-06-10,1916.0,1927.0,1904.1,1912,7,,0,1801.03,1905.13,1910.93,1896.61,1949.83,1886.64,1772.23,2.05,0.49,1895.4,1884.2,14700,73800,0,0,1910.93
ACC,2025-07-31,2025-06-11,1920.0,1925.0,1893.0,1907.8,-4,,0,1812.55,1916.59,1916.1,1893.76,2007.18,1907.49,1794.77,3.39,0.3,1896.8,1868.96,22500,121800,0,0,1916.1
ACC,2025-07-31,2025-06-12,1909.7,1912.0,1860.1,1864,-44,,0,1814.1,1916.52,1913.67,1893.77,2007.04,1907.39,1794.35,4.43,0.23,1892.63,1794.24,49200,179400,0,0,1913.67
ACC,2025-07-31,2025-06-13,1855.0,1856.1,1829.0,1849,-15,,0,1809.43,1915.92,1910.63,1893.83,2007.1,1885.54,1795.34,3.88,0.26,1891.2,1793.65,68700,201300,0,0,1910.63
ADANIENSOL,2025-06-26,2025-05-30,881.05,889.45,862.0,867.8,-14,,0,0,0,0,0,0,0,0,1.22,0.82,0,0,1566250,1068750,0,0,0
ADANIENSOL,2025-06-26,2025-06-02,874.8,888.2,872.05,876.5,9,,0,0,0,0,0,0,0,0,1.1,0.91,0,0,1825000,1253750,0,0,0
ADANIENSOL,2025-06-26,2025-06-03,876.55,877.75,854.0,856.3,-20,,0,0,0,0,0,0,0,0,1.69,0.59,0,0,2297500,1621875,0,0,0
ADANIENSOL,2025-06-26,2025-06-04,860.5,873.5,851.55,865.5,9,,0,0,0,0,0,0,0,0,1.31,0.76,0,0,2376875,1607500,0,0,0
ADANIENSOL,2025-06-26,2025-06-05,869.95,883.0,864.05,873.95,8,,0,0,0,0,0,0,0,0,0.94,1.07,0,0,2468750,1691250,980,0,0
ADANIENSOL,2025-06-26,2025-06-06,875.65,892.5,872.45,884.7,11,,0,0,0,0,0,0,0,0,0.81,1.23,0,0,2501875,1744375,0,0,0
ADANIENSOL,2025-06-26,2025-06-09,888.5,908.4,876.0,901,16,,0,0,0,0,0,0,0,0,0.62,1.62,0,0,2750000,1978125,0,0,0
ADANIENSOL,2025-06-26,2025-06-10,907.15,921.0,896.45,916.05,15,,0,0,0,0,0,0,0,0,0.47,2.11,0,0,3583750,2450625,0,0,0
ADANIENSOL,2025-06-26,2025-06-11,919.85,924.35,895.0,909,-7,,0,0,0,0,0,0,0,0,0.61,1.65,0,0,3635625,2448125,0,0,0
ADANIENSOL,2025-06-26,2025-06-12,908.4,909.95,868.05,870.55,-38,,0,0,0,0,0,0,0,0,2.35,0.43,0,0,3884375,2511875,0,0,0
ADANIENSOL,2025-06-26,2025-06-13,860.0,871.75,851.7,862.75,-8,,0,0,0,0,0,0,0,0,2.51,0.4,0,0,4243125,2502500,0,0,0
ADANIENSOL,2025-07-31,2025-05-30,881.05,889.45,862.0,867.8,-14,,0,880,960,940,0,0,0,0,3.59,0.28,0,0,675,2700,0,0,940
ADANIENSOL,2025-07-31,2025-06-02,874.8,888.2,872.05,876.5,9,,0,880,960,940,0,0,0,0,3.59,0.28,0,0,675,2700,0,0,920
ADANIENSOL,2025-07-31,2025-06-03,876.55,877.75,854.0,856.3,-20,,0,880,960,940,0,0,0,0,4.61,0.22,0,0,675,3375,0,0,940
ADANIENSOL,2025-07-31,2025-06-04,860.5,873.5,851.55,865.5,9,,0,880,960,940,0,0,0,0,4.61,0.22,0,0,675,3375,0,0,920
ADANIENSOL,2025-07-31,2025-06-05,869.95,883.0,864.05,873.95,8,,0,880,960,940,0,0,0,0,5.09,0.2,0,0,1350,3375,0,0,920
ADANIENSOL,2025-07-31,2025-06-06,875.65,892.5,872.45,884.7,11,,0,880,960,940,0,0,0,0,3.07,0.33,0,0,2025,3375,940,940,940
ADANIENSOL,2025-07-31,2025-06-09,888.5,908.4,876.0,901,16,,0,880,960,940,0,0,0,0,4.48,0.22,0,0,1350,3375,900,900,900
